w0
86w"well run stall great service mentai portion generous chicken katsu thick flavourful salmon soft juicy thing bowl veg onion radish pickles exactly advertised rice teriyaki sauce meat mentai feel bit jelak gyoza chicken karage nicely fried"
87w"bought chicken mentaidon takeaway afternoon newly opened sengkang outlet surprise generous amount mentai sauce given portion rice expectation love taste crispness chicken mentai sauce every bite"
88w"look forward eating mentaiya‚Äôs salmon sengkang branch every week food tastes amazing staff friendly helpful i‚Äôve tried katsu curry well it‚Äôs rly good tamago mentai super yummy friends family love ordering thank much hard work guys appreciate üôèüèª ü§ôüèª"
89w"portion tiny taste great worth price point"
90wbuy stall time food delicious portion getting smaller smaller
91woverrated different japanese restaurant
92wquick hassel free craves mentaiko
93w"coming back friends wish could variety"
94wsalmon mentaiko cannot cheaper nicer even better restaurants mentaiko definitely generous mentaiko lovers love nonmentaiko lover bad
95w"raise hand support mentai yaüëãüèºüëãüèºafter makes wanna try food real"
96wdelicious meal ever taken resonable price mentai suace addicted definitely prder againü•∞
97wexpensive end given it‚Äôs located neighbourhood kopitiam customer time took get food portion rather small mentai sauce generous
98wfood quality amazing portion generous big portion salmon service good definitely recommend
99wgood quality affordable price
100w"fairly decent price price higher would find kopitiam nice"
101w"tasty chicken sauce ask rice low carb served cabbage"
102wgood price heretry
103w"showing support hope able pull thur thisganbatte ganbatte ganbatte"
104wgood quite ex complimentary miso soup least
105wrestaurant quality food reasonable price staffs friendly
106wgenerous portion good service
107w"portion taste location worth"
108waffordable price good food üç±
109wmeatsalmon dry nice
110w"worth hype"
111wservice great food okay
112wgood affordable japanese food
113wnice mentaiko
114wgood
115wtasty food
116whonest business
117w"frequent place would recommend spicy salmon mentaiko staff working stall extremely friendly approachable must try live especially live nearby"
118w"affordable deliciousordered salmon mentai mentai friesthe salmon good portion generous amount mentaiko saucetheir fries nicely cooked slightly better amount crisp mcdonalds pleasantly surprised frieswould definitely revisit someday"
119wpleasant surprise affordable good quality japanese cuisine unassuming coffee shop katsu good quality minimal fats portion japanese curry generous yummy support
120wn time taste food good service good really like mentaiko sauce much
121wfirst time taste food good really like salmon fish muchü•∞ü•∞ü•∞ü•∞ü•∞
122w"good service provided always spicy salmon mentai favourite never disappoints üòä"
123w"quite bad attitude food expensive well recommend"
124wquick stop punggol service fast nice salmon mentai
125wgo
126w"affordable deliciousordered salmon mentai mentai fries spicy mentai soft shell crabthe salmon good portion generous amount mentaiko sauceunfortunately fries soggy compared punggol outlet crispy par macdonalds friestheir spicy mentai soft shell crab really flavorful good amount meatgenerally soft shell crabs much meat theirswould definitely revisit someday"
127w"reasonably priced salmon mentaiko bowl better like veggie sides allow add onoverall happy food"
128w"yummy foodorder via grabunagi tama standardmentaiko salmon classicthe spicy one much nicer flaming hot umaminesstamago sweet savoury delicioussoft shell crab bit sad cos crispy due delivery okay mentaiko make itmentai heaven"
129w"tried spicy chicken unagi tama tamago mentai mentai fries came generous serving mentaiko sauce although chicken slightly burnt likely due touching mentaiko still tender moist inside well complimented spicy mentaiko sauce tamago also pretty juicy paired great sauce one downside even though dining food packed takeout containers note place closes early last order"
130w"seen grab came try friendly owners chicken mentai super crispy quite tasty think katsudon might better salmon mentai definitely worth dollar mentai dressing generous rice japanese rice overall pretty good value"
131wsengkang tampines outlet quality consistent love spicy salmon simply addictive salmon portion generous kids love chicken mentai
132w"newly open today tried spicy salmon mentai gyoza tastes good coffee shop food restaurant standard price bit steep given portion"
133wthink good food putting rice meat soaked sauce
134w"mentaiko sauce generous cashier friendly give discount follow instagram accountportion little small reasonable pricedwish upsize optionps eunice ask review give star"
135wreturned couple times still cravings im mentaiko personally prefer spicy one salmon little dry think alright gives abit crisp
136w"ordering branch almost every week really love mentaiko mayo never get tired generous portion delicious"
137w"ate mentaiko salmon twice months apart rice cooking improved mentaiko great"
138wordered chicken mentai chicken crispy overall quite nice portion little price abit pricy
139wtaste better looks salmon crispy outside quite tender good job üëçüèª
140w"good place delicious bowl japanese food stay nearby extremely convient would recommend friends family"
141wordered first time try spicy salmon mentai tamago mentai yaki quite good really love food even though portion small still enough still taste amazing
142w"good see type kopitiam food slightly average thank youngsters keep good work"
143wordered mentaiko chicken chicken crispy food delicious
144w"awesome mentaiko chicken chicken meat juicy soft surprising honestly see high standard mentaiko chicken heartland like seng kang"
145wdecent food price expensive portion
146wgood mentaiko solid price chicken moist tender recommend üëç
147wrating advance future visit must delicious üòãüòé
148w"takeaway meal ‚ô°"
149wgenerous portion mentaiko bit saltier side generally really good
150wquite good taste price okay also quick service
151wmentaiya nice
152weunice sends regards
153wsalmon definitely generous size lots mentaiko top
154wmentai pretty decent
155wserving salmon quite generous spicy mentaiko sauce really good
156w"portion salmon really decent amount mentaiko paste given way enough meal"
157wdons fries priced reasonably considering amount mentaiko added
158winsane amounts mentaiko great portions sides
159wportions generous salmon mentaiko sauce tasted rich gooood
160w"small kick goes well mentaiko"
161whonestly quite surprised generous portion excl
162wgenerous mentaiko sauce
163wfish tender donyas little dry times
164wsalmon skin crisp meat tender
165w"sweetness right"
166wfood good tasty affordable mentaiko japanese food mentaiko fries good spicy mentaiko spicy salty nice meal
167wsuper affordable mentaiko place mentaiko salmon spicy mentaiko soft shell crab generous portions salmon mentaiko also first time trying soft shell crab spicy mentaiko interesting
168w"ordered spicy mentai chicken bowl mentai salmon bowl price say definitely worth amount spent chicken salmon really fresh concerned spice level spicy mentaiko sauce rest assured kick spice definitely spicy amount mentaiko sauce portion meal provided generous service great looking forward recommend place friends family"
169wgreat place satisfy mentaiko cravings affordable mentaiko salmon spicy mentaiko fried chicken mentaiko mayo really good heat spicy mentaiko made better
170w"never would expect great tasting mentai dish coffeeshop spicy regular mentai great meats tasted great paired mentaiko ill returning customer especially near yay"
171w"can„¢‚Ç¨‚Ñ¢t believe mentaiko good love perfectly fried chicken goes mentaiko heaven bite can„¢‚Ç¨‚Ñ¢t find quality price point anywhere else highly recommend"
172wabsolutely loved thick creamy spicy mentaiko sauce really recommend trying spicy salmon mentai
173wgreat value tasty food unagi tama mentaiko soft shell crab forgot take pic one im gonna get salmon next time im east
174w"good food good service good mentaiko ordered spicy salmon mentaiko soft shell crab w mentaiko"
175w"located relatively new neighbourhood menu interesting especially mentai lovers check place"
176w"unique dishes neighbourhood setting got soft shell crab unagi bowl variety side dishes well"
177w"love flavour mentaiko sweet tangy spicy salmon mentaiko fries spicy salmon comes right level spice spice lovers also portion salmon cutlet value money"
178w"worth price highly recommend place portions generous salmon mentaiko sauce tasted rich gooood"
179w"yearning try something new bukit panjang chanced upon mentaiya grab food reading positive reviews online decided give mentai salmon try honestly quite surprised generous portion excl delivery charges portion salmon really decent amount mentaiko paste given way enough meal fact bordering excessive would understandable unable finish mentaiko cream said one affordable mentaidons"
180wspicy mentaiko salmon dissapoint serving salmon quite generous spicy mentaiko sauce really good reasonably priced quantity quality
181w"good value high quality great taste would recommend anyone looking quick easy dinner spot"
182w"feature spicy chicken mentai donjapanese rice served crispy chicken top torched generous spicy mentaiko overwhelmed spiciness small kick goes well mentaikops recommendations bukit panjang food please share im starting explore bukit panjang nowmentaiya senja road"
183wreally affordable japanese food located conveniently near bus stop generous servings mentaiko dons fries priced reasonably considering amount mentaiko added definitely visit
184whidden kopitiam along senja road there‚Äôs affordable japanese food stall selling mentaiko dontheir salmon definitely generous size lots mentaiko top go spicy sauce increase taste
185w"costs excluding delivery charges grabfood generous mentaiko sauce enough whole salmon really tender still bad overall pretty enjoyable meal"
186whidden kopitiam bukit panjang mentai pretty decent mentaiko slightly torched melted salmon chicken katsu bring umami taste dishit better sauce rice balanced good amount likeadded list
187w"love mentaiko definitely place insane amounts mentaiko great portions sides worth visit sure"
188wbite crispy time arrived nonetheless still pretty tasty thanks mentaiko hahaordered via grab extra charges applymentaiya japanese cuisine sengkang fernvale st stall
189w"sweet rolledegg give pleasant sensation eaten mentai sauce egg flavour tasted differently distinctively separately although eaten together yum sweetsavoury onceordered via grab extra charges applymentaiya japanese cuisine sengkang fernvale st stall"
190w"classic piece chopped unagi fried egg caramelised onion sticky rice savoury sauce sprinkled spring onion unagi soft holds meaty texture sweetness rightordered via grab extra charges applymentaiya japanese cuisine sengkang fernvale st stall"
191wgrilled salmon topped thick layer flame torch mentaiko sticky rice drizzled soy sauce salmon skin crisp meat tender paired alltime favourite savoury creamy mentaiko sauce enough ascend mentaiheavenordered via grab extra charges applymentaiya japanese cuisine sengkang fernvale st stall
192w"salmon mentai grilled salmon topped thick layer flame torch mentaiko sticky rice drizzled soy sauce salmon skin crisp meat tender paired alltime favourite savoury creamy mentaiko sauce enough ascend mentaiheavenspicy salmon mentai want spice life get much tasty original spice level pack punch carry umaminessunagi tama classic piece chopped unagi fried egg caramelised onion sticky rice savoury sauce sprinkled spring onion unagi soft holds meaty texture sweetness righttamago sweet rolledegg give pleasant sensation eaten mentai sauce egg flavour tasted differently distinctively separately although eaten together yum sweetsavoury oncenonspicy mentai soft shell bite crispy time arrived nonetheless still pretty tasty thanks mentaiko hahaordered via grab extra charges applymentaiya japanese cuisine sengkang fernvale st stall mehmehfoodventure mehlicious tastisfying foodie sgfoodie sgfoodblogger foodblogger foodblog foodcoma burpple burpplesg sgfood foodsg eatmoresg foodinsing sgeats oishii mentaiko mentaiya mentaiyasingapore salmonmentaidon unagitamadon spicysalmonmentaidon tamago tamagomentaiyaki mentai softshellcrab"
193wgood quality reasonable price
194wnice food reasonable price
195w"teresa chris cmik toh guan wei"
196wvisited tampines outlet first time must say i„¢‚Ç¨‚Ñ¢m impressed bought spicy salmon mentaiko chicken katsu curry mentaiko frieseven long ride home fries taste superb katsu surprisingly tender usual crusty hard chicken spicy mentaiko cream cropsuperb keep
197w"food nice highly recommended keep standard support „∞Â∏‚Äò‚ç„∞Â∏‚è‚ª„∞Â∏‚Äò‚ç„∞Â∏‚è‚ª„∞Â∏‚Äò‚ç„∞Â∏‚è‚ª punggol new branch"
198wvisited sengkang branch female staff friendly love food value money
199w"pratronizing tampines outlet awhile food always consistent good never disappoint"
200w"ordered spicy mentai chicken bowl mentai salmon bowl price say definitely worth amount spent amount mentaiko sauce provided generous service great looking forward recommend place friends family"
201waffordable mentaiko place mentaiko salmon spicy mentaiko soft shell crab super generous portions valueformoney definitely drop
202wgreat place satisfy mentaiko cravings affordable mentaiko salmon spicy mentaiko fried chicken mentaiko mayo really good heat spicy mentaiko made better
203w"i„¢‚Ç¨‚Ñ¢m happy branch tampines near place generous ingredients food served warm always enjoy meals especially cravings jap food please keep good work standard food definitely continue support"
204w"best jap cuisine sengkanghowever one thing need improve mentaiko fries fries tiny size shiok"
205w"food awesome lots mentai sauce"
206w"crazy good spicy regular mentai well cooked salmon isnt dry would return"
207w"top quality mentai donvery niceworth driving get themhad chicken mentai spicy salmon mentai"
208wreally like flavour mentaiko portion food value money spicy salmon mentaiko happy spice level im spice lover „∞Â∏Îú‚Ç¨
209wdeliciously creamy mentaiko pairs perfectly crispy yet juicy chicken cutlet really impressed good meal especially price point isn„¢‚Ç¨‚Ñ¢t greasy jelak like places highly recommend
210w"food tasted absolutely phenomenal worth it„¢‚Ç¨‚Ñ¢s super affordable price loved mentai fries recommend everyone give menu shot"
211w"wouldn„¢‚Ç¨‚Ñ¢t expect find nice yet affordable japanese food foot hdb block really recommend spicy salmon mentai mentai fries"
212w"thoroughly enjoyed meal mentaiya tampines week unagi shared mentaiko fries friend highly recommend anyone loves mentaiko"
213wgreat value tasty food unagi tama mentaiko soft shell crab forgot take pic one im gonna get salmon next time im east
214wgood food good service good mentaiko ordered spicy salmon mentaiko
215w"value money fair portion size looking forward trying items menu"
216wtasty affordable portion size also great also nice sides choose
217wnice food great value generous serving
218w"food taste sooo good importantly price super worth easy fuss free pick"
219wspicy mentaiko salmon dissapoint serving salmon quite generous spicy mentaiko sauce really good reasonably priced quantity quality
220w"good value high quality great taste would recommend anyone looking quick easy dinner spot"
221w"really enjoyed japanese food affordable provides generous serving mentaiko dishes i„¢‚Ç¨‚Ñ¢ve ordered location wise accessible well visit"
222w"best west yummy delicious"
223wdelicious japanese mentaiko donburi heartland delivered foodpanda generous portions
224wnice salmon chicken mentai
225wgreat value money chicken katsu delicious great staff running stall
226w"order spicy mentaiko chicken foodpanda fernvale outlet actually mindblown price although chicken breast godamn tender spicy mentaiko bombz highly recommended"
227w"tried chicken mentai salmon mentai sengkang branch definitely value money importantly delicious japanese cuisine lover chicken katsu solid matched mentaiko sauce portion right big eater like rice given generous staff polite patience serving also took time highlight specialty havewill definitely head staff noly friendly patience long dec"
228w"affordable quality japanese food found sengkang coffeeshop prices less love mentaiko speciality mentaiko lovers pls try even fancy mentaiko available options good well friendly polite staffs would recommend try"
229wgood salmon mentai carefully prepared hdb coffee stop setting incredibly cheap less ideal looking quick convenient cheap japanese meal highly recommended bear mind isnt michelin starred high end fine cuisine expect level taste price see psychiatrist instead
230w"love salmon mentai would travel „¢‚ù‚§„Ø‚∏‚è definitely worth every calories thank guys hard work „∞Â∏‚•‚∞"
231w"great food love mentaiko bits egg roll burst mouth highly recommened pork cutlet rare find mentaiko pork cutlet mentaiko around west side p"
232w"went fernvale outlet last week food portion huge quality definitely worth try"
233wportion mentaiko extremely generous food prepared piping hot adds experience value money premium dishnot forget staff extremely courteous serving overall pleasant disposition nicely renovated yet humble store tucked corner sengkang
234w"coming someone don„¢‚Ç¨‚Ñ¢t eat mentai introduced saizeryia genki sushi due „¢‚Ç¨Âìfishy„¢‚Ç¨‚ù taste mentai however eating mentaiya grew love mentai sauce especially spicy mentai fact sauce torched serving makes sauce fragrant eliminates „¢‚Ç¨Âìfishy„¢‚Ç¨‚ù taste well eat mentai store appealed tastebuds highly recommended"
235w"delicious don„¢‚Ç¨‚Ñ¢t really eat mentaiko much it„¢‚Ç¨‚Ñ¢s really nice affordable highly recommended give try coming although don„¢‚Ç¨‚Ñ¢t stay nearby worth travel"
236wspicy salmon today nice portion little
237w"really delicious finally got try dishes warm embrace cold rainy monday definitely order soon thank"
238wfood it„¢‚Ç¨‚Ñ¢s nice affordable „∞Â∏Îú‚ç
239w"random hawker date night can„¢‚Ç¨‚Ñ¢t believe came across amazing japanese food simple menu hawker prices restaurant quality tiger promo girl centre makes fab evening"
240w"affordable japanese food west slice sashimi rather thick well „¢Îú‚∫„Ø‚∏‚è"
241w"came back extremely good meal tenryu family found google highest rating vicinity bukit panjangchoa chu kang area good reason dad usually picky eater even nothing compliments humble restaurant set within residential area super chill quaint staff extremely courteous friendly even went way help brother arrived later find way issue place difficult find first pleasant experience definitely return highly recommend"
242wsalmon garlic fried rice „Ø‚ø‚Ω „Ø‚ø‚Ω overall food good „Ø‚ø‚Ω thankful kind understanding boss
243wnice foodcozy place reasonable price good service
244w"dinner together family yesterday evening first time taste food still within expectations goyza bit oily saba set warm preferred warmer quality quantity still acceptable staffs polite go friends time"
